Level,Scope,Timestamp,Count,Avg_Mins,Med_Mins
Provincial,Cádiz,2026-01-18T16:00:00Z,2,31.18,31.18
Provincial,Cádiz,2026-01-18T17:00:00Z,1,0.29,0.29
Provincial,Córdoba,2026-01-17T10:00:00Z,1,56.55,56.55
Provincial,Córdoba,2026-01-17T11:00:00Z,11,12.694545454545455,8.89
Provincial,Córdoba,2026-01-17T12:00:00Z,4,29.19,29.57
Provincial,Córdoba,2026-01-17T13:00:00Z,4,3.4499999999999997,3.42
Provincial,Córdoba,2026-01-17T19:00:00Z,4,45.3375,42.275000000000006
Provincial,Córdoba,2026-01-17T20:00:00Z,12,3.9866666666666664,3.005
Provincial,Córdoba,2026-01-17T21:00:00Z,12,18.244166666666665,0.985
Provincial,Córdoba,2026-01-17T22:00:00Z,6,14.136666666666667,9.33
Provincial,Córdoba,2026-01-17T23:00:00Z,13,4.542307692307692,1.29
Provincial,Córdoba,2026-01-18T01:00:00Z,3,0.8833333333333333,0.64
Provincial,Córdoba,2026-01-18T02:00:00Z,6,4.488333333333333,0.63
Provincial,Córdoba,2026-01-18T03:00:00Z,7,12.139999999999999,1.07
Provincial,Córdoba,2026-01-18T04:00:00Z,1,4.59,4.59
Provincial,Córdoba,2026-01-18T05:00:00Z,1,7.79,7.79
Provincial,Córdoba,2026-01-18T06:00:00Z,2,55.995,55.995
Provincial,Córdoba,2026-01-18T07:00:00Z,3,19.493333333333332,14.94
Provincial,Córdoba,2026-01-18T08:00:00Z,7,27.552857142857142,25.59
Provincial,Córdoba,2026-01-18T09:00:00Z,14,13.522142857142859,1.43
Provincial,Córdoba,2026-01-18T10:00:00Z,23,6.439565217391304,1.71
Provincial,Córdoba,2026-01-18T11:00:00Z,19,8.932105263157894,1.73
Provincial,Córdoba,2026-01-18T12:00:00Z,18,10,3.665
Provincial,Córdoba,2026-01-18T16:00:00Z,1,58.78,58.78
Provincial,Córdoba,2026-01-18T17:00:00Z,3,3.9266666666666667,3.94
Provincial,Girona,2026-01-17T10:00:00Z,1,16.7,16.7
Provincial,Girona,2026-01-17T13:00:00Z,1,15.35,15.35
Provincial,Girona,2026-01-17T20:00:00Z,1,23.49,23.49
Provincial,Girona,2026-01-17T21:00:00Z,1,63.97,63.97
Provincial,Girona,2026-01-18T00:00:00Z,2,45.2,45.2
Provincial,Girona,2026-01-18T01:00:00Z,2,31.865000000000002,31.865000000000002
Provincial,Girona,2026-01-18T06:00:00Z,1,25.11,25.11
Provincial,Girona,2026-01-18T09:00:00Z,1,64.98,64.98
Provincial,Girona,2026-01-18T11:00:00Z,1,11.58,11.58
Provincial,Girona,2026-01-18T12:00:00Z,2,3.625,3.625
Provincial,Girona,2026-01-18T16:00:00Z,1,20.29,20.29
Provincial,Granada,2026-01-17T10:00:00Z,3,29.886666666666667,30.2
Provincial,Granada,2026-01-17T11:00:00Z,19,13.073157894736841,10.35
Provincial,Granada,2026-01-17T12:00:00Z,4,39.6025,37.32
Provincial,Granada,2026-01-17T13:00:00Z,11,6.299090909090909,1.44
Provincial,Granada,2026-01-17T19:00:00Z,4,62.445,62.14
Provincial,Granada,2026-01-17T20:00:00Z,14,6.551428571428572,1.5
Provincial,Granada,2026-01-17T21:00:00Z,9,7.904444444444445,1.09
Provincial,Granada,2026-01-17T22:00:00Z,7,6.531428571428571,0.42
Provincial,Granada,2026-01-17T23:00:00Z,3,24.96,12.19
Provincial,Granada,2026-01-18T00:00:00Z,3,14.32,1.96
Provincial,Granada,2026-01-18T01:00:00Z,7,10.25,1.67
Provincial,Granada,2026-01-18T02:00:00Z,1,0.81,0.81
Provincial,Granada,2026-01-18T03:00:00Z,2,28.09,28.09
Provincial,Granada,2026-01-18T04:00:00Z,4,14.735000000000001,4.65
Provincial,Granada,2026-01-18T05:00:00Z,9,0.9822222222222222,0.66
Provincial,Granada,2026-01-18T06:00:00Z,1,12.74,12.74
Provincial,Granada,2026-01-18T07:00:00Z,15,8.790666666666667,1.54
Provincial,Granada,2026-01-18T08:00:00Z,11,18.234545454545454,1.86
Provincial,Granada,2026-01-18T09:00:00Z,35,3.4765714285714284,1.06
Provincial,Granada,2026-01-18T10:00:00Z,37,7.541891891891892,1.54
Provincial,Granada,2026-01-18T11:00:00Z,29,12.117241379310345,3.18
Provincial,Granada,2026-01-18T12:00:00Z,25,7.904,1.73
Provincial,Granada,2026-01-18T16:00:00Z,5,33.232,33.46
Provincial,Granada,2026-01-18T17:00:00Z,2,4.98,4.98
Provincial,Guadalajara,2026-01-17T10:00:00Z,3,44.39333333333333,57.47
Provincial,Guadalajara,2026-01-17T11:00:00Z,4,10.705,5.609999999999999
Provincial,Guadalajara,2026-01-17T12:00:00Z,2,44.019999999999996,44.019999999999996
Provincial,Guadalajara,2026-01-17T13:00:00Z,6,10.433333333333334,7.9
Provincial,Guadalajara,2026-01-17T19:00:00Z,3,49.96,54.06
Provincial,Guadalajara,2026-01-17T20:00:00Z,3,12.836666666666666,15.16
Provincial,Guadalajara,2026-01-17T21:00:00Z,3,6.9,6.61
Provincial,Guadalajara,2026-01-18T00:00:00Z,3,1.0766666666666667,1.39
Provincial,Guadalajara,2026-01-18T02:00:00Z,1,11.21,11.21
Provincial,Guadalajara,2026-01-18T03:00:00Z,3,6.9366666666666665,9.01
Provincial,Guadalajara,2026-01-18T04:00:00Z,3,3.043333333333333,1.46
Provincial,Guadalajara,2026-01-18T09:00:00Z,2,6.1,6.1
Provincial,Guadalajara,2026-01-18T10:00:00Z,4,17.2425,18.41
Provincial,Guadalajara,2026-01-18T11:00:00Z,4,27.405,31.9
Provincial,Guadalajara,2026-01-18T12:00:00Z,3,8.35,9.56
Provincial,Huelva,2026-01-17T10:00:00Z,2,34.605000000000004,34.605000000000004
Provincial,Huelva,2026-01-17T11:00:00Z,6,10.07,7.9350000000000005
Provincial,Huelva,2026-01-17T12:00:00Z,6,40.065,39.894999999999996
Provincial,Huelva,2026-01-17T13:00:00Z,4,9.29,8.295
Provincial,Huelva,2026-01-17T20:00:00Z,7,12.404285714285715,2.02
Provincial,Huelva,2026-01-17T21:00:00Z,4,0.4575,0.355
Provincial,Huelva,2026-01-17T22:00:00Z,12,7.623333333333333,7.7299999999999995
Provincial,Huelva,2026-01-17T23:00:00Z,12,10.235833333333334,6.62
Provincial,Huelva,2026-01-18T00:00:00Z,4,10.795,6.835
Provincial,Huelva,2026-01-18T01:00:00Z,4,51.73500000000001,66.26
Provincial,Huelva,2026-01-18T02:00:00Z,4,13.4275,1.6
Provincial,Huelva,2026-01-18T03:00:00Z,5,17.625999999999998,9.59
Provincial,Huelva,2026-01-18T04:00:00Z,4,5,4.16
Provincial,Huelva,2026-01-18T05:00:00Z,2,61.55,61.55
Provincial,Huelva,2026-01-18T06:00:00Z,2,10.135000000000002,10.135000000000002
Provincial,Huelva,2026-01-18T07:00:00Z,4,21.305,9.96
Provincial,Huelva,2026-01-18T08:00:00Z,5,11.126,9.46
Provincial,Huelva,2026-01-18T09:00:00Z,8,24.135,1.54
Provincial,Huelva,2026-01-18T10:00:00Z,13,14.645384615384616,2.81
Provincial,Huelva,2026-01-18T11:00:00Z,25,12.0396,1.84
Provincial,Huelva,2026-01-18T12:00:00Z,11,10.062727272727273,1.73
Provincial,Huelva,2026-01-18T16:00:00Z,3,58.17666666666667,57.86
Provincial,Huelva,2026-01-18T17:00:00Z,2,5.75,5.75
Provincial,Huesca,2026-01-17T12:00:00Z,6,50.45,52.614999999999995
Provincial,Huesca,2026-01-17T13:00:00Z,1,14.99,14.99
Provincial,Huesca,2026-01-17T19:00:00Z,2,63.68000000000001,63.68000000000001
Provincial,Huesca,2026-01-17T20:00:00Z,1,42.92,42.92
Provincial,Huesca,2026-01-17T21:00:00Z,4,35.0075,33.75
Provincial,Huesca,2026-01-17T22:00:00Z,1,62.26,62.26
Provincial,Huesca,2026-01-17T23:00:00Z,1,13.61,13.61
Provincial,Huesca,2026-01-18T00:00:00Z,1,68.31,68.31
Provincial,Huesca,2026-01-18T01:00:00Z,6,33.72166666666667,35.015
Provincial,Huesca,2026-01-18T02:00:00Z,6,5.803333333333334,1.28
Provincial,Huesca,2026-01-18T03:00:00Z,3,0.53,0.34
Provincial,Huesca,2026-01-18T04:00:00Z,1,61.34,61.34
Provincial,Huesca,2026-01-18T05:00:00Z,2,34.339999999999996,34.339999999999996
Provincial,Huesca,2026-01-18T07:00:00Z,5,7.542,1.08
Provincial,Huesca,2026-01-18T08:00:00Z,9,5.914444444444444,7.36
Provincial,Huesca,2026-01-18T09:00:00Z,9,18.482222222222223,2.01
Provincial,Huesca,2026-01-18T10:00:00Z,5,19.854,24.33
Provincial,Huesca,2026-01-18T11:00:00Z,6,26.248333333333335,30.085
Provincial,Huesca,2026-01-18T12:00:00Z,6,20.455,13.86
Provincial,Huesca,2026-01-18T16:00:00Z,2,30.835,30.835
Provincial,Huesca,2026-01-18T17:00:00Z,1,7.79,7.79
Provincial,Illes Balears,2026-01-17T10:00:00Z,2,22.155,22.155
Provincial,Illes Balears,2026-01-17T11:00:00Z,11,20.75090909090909,18.95
Provincial,Illes Balears,2026-01-17T12:00:00Z,6,27.689999999999998,28.31
Provincial,Illes Balears,2026-01-17T13:00:00Z,6,7.795,8.7
Provincial,Illes Balears,2026-01-17T19:00:00Z,1,18.59,18.59
Provincial,Illes Balears,2026-01-17T20:00:00Z,5,30.906,25.77
Provincial,Illes Balears,2026-01-17T21:00:00Z,3,21.226666666666667,17.36
Provincial,Illes Balears,2026-01-17T22:00:00Z,4,16.77,7.54
Provincial,Illes Balears,2026-01-17T23:00:00Z,3,6.526666666666666,5.62
Provincial,Illes Balears,2026-01-18T01:00:00Z,10,8.543,6.59
Provincial,Illes Balears,2026-01-18T02:00:00Z,10,8.243,4.2
Provincial,Illes Balears,2026-01-18T03:00:00Z,2,21.525000000000002,21.525000000000002
Provincial,Illes Balears,2026-01-18T04:00:00Z,2,47.425,47.425
Provincial,Illes Balears,2026-01-18T05:00:00Z,3,35.973333333333336,42.81
Provincial,Illes Balears,2026-01-18T06:00:00Z,8,12.61,9.149999999999999
Provincial,Illes Balears,2026-01-18T07:00:00Z,9,19.898888888888887,11.34
Provincial,Illes Balears,2026-01-18T08:00:00Z,17,11.875882352941176,9.26
Provincial,Illes Balears,2026-01-18T09:00:00Z,12,11.816666666666666,13.309999999999999
Provincial,Illes Balears,2026-01-18T10:00:00Z,17,13.962941176470588,10.43
Provincial,Illes Balears,2026-01-18T11:00:00Z,16,23.8025,28.17
Provincial,Illes Balears,2026-01-18T12:00:00Z,17,14.638823529411765,7.61
Provincial,Illes Balears,2026-01-18T16:00:00Z,2,16.285,16.285
Provincial,Illes Balears,2026-01-18T17:00:00Z,1,4.91,4.91
Provincial,Jaén,2026-01-17T11:00:00Z,7,20.165714285714287,13.65
Provincial,Jaén,2026-01-17T12:00:00Z,2,31.435000000000002,31.435000000000002
Provincial,Jaén,2026-01-17T13:00:00Z,1,15.14,15.14
Provincial,Jaén,2026-01-17T19:00:00Z,1,40.76,40.76
Provincial,Jaén,2026-01-17T20:00:00Z,8,17.75,4.325
Provincial,Jaén,2026-01-17T21:00:00Z,5,28.198,12.46
Provincial,Jaén,2026-01-17T22:00:00Z,8,13.83125,3.805
Provincial,Jaén,2026-01-17T23:00:00Z,9,6.972222222222222,0.84
Provincial,Jaén,2026-01-18T00:00:00Z,9,5.131111111111111,1.04
Provincial,Jaén,2026-01-18T01:00:00Z,7,5.967142857142857,1.82
Provincial,Jaén,2026-01-18T05:00:00Z,3,2.6933333333333334,1.96
Provincial,Jaén,2026-01-18T06:00:00Z,10,1.623,1.415
Provincial,Jaén,2026-01-18T07:00:00Z,15,3.8233333333333333,1.36
Provincial,Jaén,2026-01-18T08:00:00Z,7,16.80857142857143,2.06
Provincial,Jaén,2026-01-18T09:00:00Z,12,8.0275,1.46
Provincial,Jaén,2026-01-18T10:00:00Z,27,4.161481481481482,1.54
Provincial,Jaén,2026-01-18T11:00:00Z,13,6.041538461538462,0.99
Provincial,Jaén,2026-01-18T12:00:00Z,11,3.4354545454545455,1.81
Provincial,Jaén,2026-01-18T17:00:00Z,1,11.33,11.33
Provincial,La Rioja,2026-01-17T11:00:00Z,1,7.02,7.02
Provincial,La Rioja,2026-01-17T12:00:00Z,2,32.05,32.05
Provincial,La Rioja,2026-01-17T13:00:00Z,1,7.77,7.77
Provincial,La Rioja,2026-01-18T06:00:00Z,1,58.64,58.64
Provincial,La Rioja,2026-01-18T07:00:00Z,2,4.485,4.485
Provincial,La Rioja,2026-01-18T08:00:00Z,3,34.586666666666666,25.04
Provincial,La Rioja,2026-01-18T09:00:00Z,12,10.455833333333334,3.02
Provincial,La Rioja,2026-01-18T10:00:00Z,1,0.06,0.06
Provincial,La Rioja,2026-01-18T11:00:00Z,3,3.2733333333333334,3.58
Provincial,La Rioja,2026-01-18T12:00:00Z,4,10.7775,7.37
Provincial,La Rioja,2026-01-18T17:00:00Z,1,12.34,12.34
Provincial,Las Palmas,2026-01-17T10:00:00Z,1,49.67,49.67
Provincial,Las Palmas,2026-01-17T11:00:00Z,2,6.345,6.345
Provincial,Las Palmas,2026-01-17T12:00:00Z,2,11.100000000000001,11.100000000000001
Provincial,Las Palmas,2026-01-17T13:00:00Z,6,8.291666666666668,5.985
Provincial,Las Palmas,2026-01-17T19:00:00Z,3,40.5,31.79
Provincial,Las Palmas,2026-01-17T20:00:00Z,10,19.337,17.439999999999998
Provincial,Las Palmas,2026-01-17T21:00:00Z,9,7.788888888888889,0.81
Provincial,Las Palmas,2026-01-17T22:00:00Z,14,10.545,1.23
Provincial,Las Palmas,2026-01-17T23:00:00Z,10,23.105999999999998,8.805
Provincial,Las Palmas,2026-01-18T00:00:00Z,4,19.915,15.955000000000002
Provincial,Las Palmas,2026-01-18T01:00:00Z,3,41.50666666666667,40.24
Provincial,Las Palmas,2026-01-18T02:00:00Z,2,12.915,12.915
Provincial,Las Palmas,2026-01-18T03:00:00Z,1,47.99,47.99
Provincial,Las Palmas,2026-01-18T06:00:00Z,4,31.535,28.400000000000002
Provincial,Las Palmas,2026-01-18T07:00:00Z,4,43.2375,50.06999999999999
Provincial,Las Palmas,2026-01-18T08:00:00Z,14,22.35,15.92
Provincial,Las Palmas,2026-01-18T09:00:00Z,9,21.912222222222223,13.91
Provincial,Las Palmas,2026-01-18T10:00:00Z,25,7.22,1.88
Provincial,Las Palmas,2026-01-18T11:00:00Z,16,11.66625,1.3900000000000001
Provincial,Las Palmas,2026-01-18T12:00:00Z,24,9.2425,6.845
Provincial,Las Palmas,2026-01-18T16:00:00Z,3,22.453333333333333,19.89
Provincial,Las Palmas,2026-01-18T17:00:00Z,4,5.359999999999999,5.66
Provincial,León,2026-01-17T10:00:00Z,5,42.266,49.64
Provincial,León,2026-01-17T11:00:00Z,6,11.11,5.7299999999999995
Provincial,León,2026-01-17T12:00:00Z,2,7.995,7.995
Provincial,León,2026-01-17T13:00:00Z,4,4.7075000000000005,5.0200000000000005
Provincial,León,2026-01-17T19:00:00Z,5,57.494,62.62
Provincial,León,2026-01-17T20:00:00Z,4,48.6425,44.32
Provincial,León,2026-01-17T21:00:00Z,12,21.190833333333334,3.64
Provincial,León,2026-01-17T22:00:00Z,15,20.76,5.97
Provincial,León,2026-01-17T23:00:00Z,7,35.52571428571429,14.14
Provincial,León,2026-01-18T00:00:00Z,1,67.11,67.11
Provincial,León,2026-01-18T01:00:00Z,2,67.2,67.2
Provincial,León,2026-01-18T02:00:00Z,3,32.86,36.07
Provincial,León,2026-01-18T03:00:00Z,1,39.17,39.17
Provincial,León,2026-01-18T06:00:00Z,2,30.195,30.195
Provincial,León,2026-01-18T07:00:00Z,4,13.29,1.345
Provincial,León,2026-01-18T08:00:00Z,1,30.66,30.66
Provincial,León,2026-01-18T09:00:00Z,10,4.242,1.075
Provincial,León,2026-01-18T10:00:00Z,2,31.715,31.715
Provincial,León,2026-01-18T11:00:00Z,2,23.05,23.05
Provincial,León,2026-01-18T12:00:00Z,1,0.83,0.83
Provincial,León,2026-01-18T16:00:00Z,2,60.915,60.915
Provincial,Lleida,2026-01-17T10:00:00Z,2,47.894999999999996,47.894999999999996
Provincial,Lleida,2026-01-17T11:00:00Z,3,30.11,13.47
Provincial,Lleida,2026-01-17T12:00:00Z,1,6.44,6.44
Provincial,Lleida,2026-01-17T13:00:00Z,1,26.29,26.29
Provincial,Lleida,2026-01-17T20:00:00Z,1,67.47,67.47
Provincial,Lleida,2026-01-17T21:00:00Z,2,34.54,34.54
Provincial,Lleida,2026-01-17T23:00:00Z,1,20.72,20.72
Provincial,Lleida,2026-01-18T02:00:00Z,2,8.100000000000001,8.100000000000001
Provincial,Lleida,2026-01-18T03:00:00Z,1,52.76,52.76
Provincial,Lleida,2026-01-18T08:00:00Z,1,21.98,21.98
Provincial,Lleida,2026-01-18T10:00:00Z,1,61.29,61.29
Provincial,Lleida,2026-01-18T12:00:00Z,3,7.57,1.31
Provincial,Lleida,2026-01-18T17:00:00Z,2,1.925,1.925
Provincial,Lugo,2026-01-17T10:00:00Z,3,50.24,50.57
Provincial,Lugo,2026-01-17T11:00:00Z,1,5.84,5.84
Provincial,Lugo,2026-01-17T12:00:00Z,1,17.59,17.59
Provincial,Lugo,2026-01-17T13:00:00Z,6,19.036666666666665,22.955
Provincial,Lugo,2026-01-17T19:00:00Z,4,39.5475,34.7
Provincial,Lugo,2026-01-17T20:00:00Z,7,26.335714285714285,17.37
Provincial,Lugo,2026-01-17T21:00:00Z,7,31.422857142857143,22.16
Provincial,Lugo,2026-01-17T22:00:00Z,2,36.865,36.865
Provincial,Lugo,2026-01-17T23:00:00Z,3,43.54666666666667,48.91
Provincial,Lugo,2026-01-18T00:00:00Z,1,8.34,8.34
Provincial,Lugo,2026-01-18T01:00:00Z,1,69.11,69.11
Provincial,Lugo,2026-01-18T02:00:00Z,4,11.79,9.865
Provincial,Lugo,2026-01-18T03:00:00Z,2,11.365,11.365
Provincial,Lugo,2026-01-18T04:00:00Z,6,9.928333333333333,10.265
Provincial,Lugo,2026-01-18T05:00:00Z,4,8.955,9.045
Provincial,Lugo,2026-01-18T07:00:00Z,2,7.985,7.985
Provincial,Lugo,2026-01-18T08:00:00Z,2,26.265,26.265
Provincial,Lugo,2026-01-18T09:00:00Z,8,21.335,13.39
Provincial,Lugo,2026-01-18T10:00:00Z,5,34.57,29.18
Provincial,Lugo,2026-01-18T11:00:00Z,6,37.24,33.71
Provincial,Lugo,2026-01-18T12:00:00Z,15,8.248,2.11
Provincial,Lugo,2026-01-18T16:00:00Z,3,35.516666666666666,26.44
Provincial,Madrid,2026-01-17T10:00:00Z,19,28.647368421052633,23.12
Provincial,Madrid,2026-01-17T11:00:00Z,43,12.52720930232558,10.77
Provincial,Madrid,2026-01-17T12:00:00Z,31,33.97354838709678,33.89
Provincial,Madrid,2026-01-17T13:00:00Z,32,17.055,18.705
Provincial,Madrid,2026-01-17T19:00:00Z,24,37.3775,33
Provincial,Madrid,2026-01-17T20:00:00Z,63,21.71063492063492,17.39
Provincial,Madrid,2026-01-17T21:00:00Z,69,18.328260869565216,10.67
Provincial,Madrid,2026-01-17T22:00:00Z,63,14.155714285714286,8.47
Provincial,Madrid,2026-01-17T23:00:00Z,35,16.888285714285715,7.96
Provincial,Madrid,2026-01-18T00:00:00Z,47,13.019574468085107,6.76
Provincial,Madrid,2026-01-18T01:00:00Z,37,15.181891891891892,6.44
Provincial,Madrid,2026-01-18T02:00:00Z,47,11.963617021276596,5.97
Provincial,Madrid,2026-01-18T03:00:00Z,27,15.072222222222223,6.99
Provincial,Madrid,2026-01-18T04:00:00Z,40,13.5945,8.455
Provincial,Madrid,2026-01-18T05:00:00Z,50,14.6824,5.54
Provincial,Madrid,2026-01-18T06:00:00Z,36,12.380277777777778,9.879999999999999
Provincial,Madrid,2026-01-18T07:00:00Z,39,9.064615384615385,2.09
Provincial,Madrid,2026-01-18T08:00:00Z,47,15.747872340425532,9.38
Provincial,Madrid,2026-01-18T09:00:00Z,66,16.367575757575757,10.965
Provincial,Madrid,2026-01-18T10:00:00Z,56,24.694464285714286,24.365000000000002
Provincial,Madrid,2026-01-18T11:00:00Z,84,29.03154761904762,30.67
Provincial,Madrid,2026-01-18T12:00:00Z,62,16.995483870967742,12.55
Provincial,Madrid,2026-01-18T16:00:00Z,15,30.224,19.91
Provincial,Madrid,2026-01-18T17:00:00Z,4,4.3875,4.285
Provincial,Murcia,2026-01-17T10:00:00Z,2,39.42,39.42
Provincial,Murcia,2026-01-17T11:00:00Z,9,10.492222222222221,1.22
Provincial,Murcia,2026-01-17T12:00:00Z,6,24.599999999999998,23.92
Provincial,Murcia,2026-01-17T13:00:00Z,8,2.6437500000000003,1.5150000000000001
Provincial,Murcia,2026-01-17T19:00:00Z,3,54.233333333333334,64.67
Provincial,Murcia,2026-01-17T20:00:00Z,11,15.153636363636362,8.94
Provincial,Murcia,2026-01-17T21:00:00Z,12,20.979166666666668,14.059999999999999
Provincial,Murcia,2026-01-17T22:00:00Z,16,7.949375,0.79
Provincial,Murcia,2026-01-17T23:00:00Z,10,2.4979999999999998,2.03
Provincial,Murcia,2026-01-18T00:00:00Z,4,27.34,22.790000000000003
Provincial,Murcia,2026-01-18T01:00:00Z,9,6.84,1.66
Provincial,Murcia,2026-01-18T02:00:00Z,7,20.67142857142857,10.07
Provincial,Murcia,2026-01-18T03:00:00Z,1,45.72,45.72
Provincial,Murcia,2026-01-18T04:00:00Z,2,55.64,55.64
Provincial,Murcia,2026-01-18T05:00:00Z,1,41.07,41.07
Provincial,Murcia,2026-01-18T06:00:00Z,5,22.330000000000002,9.12
Provincial,Murcia,2026-01-18T07:00:00Z,15,7.096666666666667,1.91
Provincial,Murcia,2026-01-18T08:00:00Z,18,10.399444444444445,1.775
Provincial,Murcia,2026-01-18T09:00:00Z,17,11.935882352941176,0.94
Provincial,Murcia,2026-01-18T10:00:00Z,16,21.433125,15.3
Provincial,Murcia,2026-01-18T11:00:00Z,12,12.939166666666667,3.5549999999999997
Provincial,Murcia,2026-01-18T12:00:00Z,13,9.21923076923077,1.49
Provincial,Murcia,2026-01-18T16:00:00Z,3,25.706666666666667,22.73
Provincial,Murcia,2026-01-18T17:00:00Z,3,5.663333333333333,4.89
Provincial,Málaga,2026-01-17T10:00:00Z,3,31.89,28.4
Provincial,Málaga,2026-01-17T11:00:00Z,13,15.596153846153847,13.24
Provincial,Málaga,2026-01-17T12:00:00Z,8,24.2925,11.21
Provincial,Málaga,2026-01-17T13:00:00Z,10,7.7589999999999995,5.775
Provincial,Málaga,2026-01-17T19:00:00Z,9,40.02444444444444,30.49
Provincial,Málaga,2026-01-17T20:00:00Z,25,14.84,16.07
Provincial,Málaga,2026-01-17T21:00:00Z,24,22.026666666666667,14.64
Provincial,Málaga,2026-01-17T22:00:00Z,9,29.98111111111111,18.27
Provincial,Málaga,2026-01-17T23:00:00Z,7,22.31142857142857,8.37
Provincial,Málaga,2026-01-18T00:00:00Z,6,22.571666666666665,9.725
Provincial,Málaga,2026-01-18T01:00:00Z,7,37.238571428571426,39.22
Provincial,Málaga,2026-01-18T02:00:00Z,11,22.933636363636364,23.14
Provincial,Málaga,2026-01-18T03:00:00Z,5,5.752,3.57
Provincial,Málaga,2026-01-18T04:00:00Z,5,5.912,4.41
Provincial,Málaga,2026-01-18T05:00:00Z,3,28.156666666666666,10.14
Provincial,Málaga,2026-01-18T06:00:00Z,2,4.26,4.26
Provincial,Málaga,2026-01-18T07:00:00Z,6,14.673333333333332,10.52
Provincial,Málaga,2026-01-18T08:00:00Z,2,15.395,15.395
Provincial,Málaga,2026-01-18T09:00:00Z,9,9.753333333333334,11.58
Provincial,Málaga,2026-01-18T10:00:00Z,15,24.489333333333335,25.56
Provincial,Málaga,2026-01-18T11:00:00Z,28,14.513214285714286,2.65
Provincial,Málaga,2026-01-18T12:00:00Z,20,11.035499999999999,5.725
Provincial,Málaga,2026-01-18T16:00:00Z,4,31.217499999999998,27.65
Provincial,Málaga,2026-01-18T17:00:00Z,2,7.515000000000001,7.515000000000001
Provincial,Navarra,2026-01-17T10:00:00Z,1,44.95,44.95
Provincial,Navarra,2026-01-17T11:00:00Z,2,25.97,25.97
Provincial,Navarra,2026-01-17T12:00:00Z,7,18.744285714285716,15.77
