Level,Scope,Timestamp,Count,Avg_Mins,Med_Mins
Provincial,Navarra,2026-01-17T13:00:00Z,4,9.3125,8.065000000000001
Provincial,Navarra,2026-01-17T19:00:00Z,2,45.754999999999995,45.754999999999995
Provincial,Navarra,2026-01-17T20:00:00Z,5,23.384,29.54
Provincial,Navarra,2026-01-17T21:00:00Z,7,35.238571428571426,45.16
Provincial,Navarra,2026-01-17T22:00:00Z,3,32.61666666666667,35.39
Provincial,Navarra,2026-01-17T23:00:00Z,1,50.69,50.69
Provincial,Navarra,2026-01-18T00:00:00Z,2,7.93,7.93
Provincial,Navarra,2026-01-18T01:00:00Z,1,43.72,43.72
Provincial,Navarra,2026-01-18T02:00:00Z,1,58.02,58.02
Provincial,Navarra,2026-01-18T04:00:00Z,1,49.04,49.04
Provincial,Navarra,2026-01-18T05:00:00Z,1,32.97,32.97
Provincial,Navarra,2026-01-18T07:00:00Z,1,3.24,3.24
Provincial,Navarra,2026-01-18T08:00:00Z,2,1.11,1.11
Provincial,Navarra,2026-01-18T10:00:00Z,4,13.3775,13.035
Provincial,Navarra,2026-01-18T11:00:00Z,15,10.480666666666666,2.01
Provincial,Navarra,2026-01-18T12:00:00Z,7,4.142857142857143,1.91
Provincial,Navarra,2026-01-18T16:00:00Z,3,34.730000000000004,32.84
Provincial,Navarra,2026-01-18T17:00:00Z,2,6.885,6.885
Provincial,Ourense,2026-01-17T10:00:00Z,1,34.4,34.4
Provincial,Ourense,2026-01-17T11:00:00Z,5,16.4,19.57
Provincial,Ourense,2026-01-17T13:00:00Z,4,12.997499999999999,9.91
Provincial,Ourense,2026-01-17T20:00:00Z,5,15.366,1.94
Provincial,Ourense,2026-01-17T21:00:00Z,2,42.1,42.1
Provincial,Ourense,2026-01-17T22:00:00Z,3,52.78,65.01
Provincial,Ourense,2026-01-18T00:00:00Z,3,21.689999999999998,17.37
Provincial,Ourense,2026-01-18T01:00:00Z,3,6.43,5.56
Provincial,Ourense,2026-01-18T02:00:00Z,2,42.989999999999995,42.989999999999995
Provincial,Ourense,2026-01-18T03:00:00Z,3,49.906666666666666,58.29
Provincial,Ourense,2026-01-18T04:00:00Z,3,39.410000000000004,32.32
Provincial,Ourense,2026-01-18T05:00:00Z,4,13.98,6.335
Provincial,Ourense,2026-01-18T06:00:00Z,1,66.29,66.29
Provincial,Ourense,2026-01-18T08:00:00Z,4,31,30.92
Provincial,Ourense,2026-01-18T09:00:00Z,1,65.44,65.44
Provincial,Ourense,2026-01-18T10:00:00Z,2,3.335,3.335
Provincial,Ourense,2026-01-18T11:00:00Z,2,47.79,47.79
Provincial,Ourense,2026-01-18T12:00:00Z,4,25.857499999999998,28.21
Provincial,Ourense,2026-01-18T17:00:00Z,2,0.905,0.905
Provincial,Palencia,2026-01-17T10:00:00Z,1,51.95,51.95
Provincial,Palencia,2026-01-17T11:00:00Z,2,14.085,14.085
Provincial,Palencia,2026-01-17T12:00:00Z,1,10.07,10.07
Provincial,Palencia,2026-01-17T13:00:00Z,5,3.646,1.35
Provincial,Palencia,2026-01-17T20:00:00Z,1,33.72,33.72
Provincial,Palencia,2026-01-18T02:00:00Z,2,25.575000000000003,25.575000000000003
Provincial,Palencia,2026-01-18T07:00:00Z,1,30.79,30.79
Provincial,Palencia,2026-01-18T10:00:00Z,4,7.1475,1.77
Provincial,Palencia,2026-01-18T11:00:00Z,7,13.975714285714286,4.23
Provincial,Palencia,2026-01-18T12:00:00Z,1,23.68,23.68
Provincial,Palencia,2026-01-18T17:00:00Z,2,3.755,3.755
Provincial,Pontevedra,2026-01-17T10:00:00Z,3,33.02333333333333,18.15
Provincial,Pontevedra,2026-01-17T11:00:00Z,10,26.026,32.144999999999996
Provincial,Pontevedra,2026-01-17T12:00:00Z,8,42.29375,49.13
Provincial,Pontevedra,2026-01-17T13:00:00Z,6,11.549999999999999,12.31
Provincial,Pontevedra,2026-01-17T19:00:00Z,5,61.302,66.87
Provincial,Pontevedra,2026-01-17T20:00:00Z,17,21.62,15.17
Provincial,Pontevedra,2026-01-17T21:00:00Z,10,17.22,4.18
Provincial,Pontevedra,2026-01-17T22:00:00Z,7,20.871428571428574,1.97
Provincial,Pontevedra,2026-01-17T23:00:00Z,9,22.04888888888889,12.76
Provincial,Pontevedra,2026-01-18T00:00:00Z,1,64.44,64.44
Provincial,Pontevedra,2026-01-18T01:00:00Z,3,17.68,7.76
Provincial,Pontevedra,2026-01-18T02:00:00Z,1,11.67,11.67
Provincial,Pontevedra,2026-01-18T03:00:00Z,1,28.74,28.74
Provincial,Pontevedra,2026-01-18T04:00:00Z,2,24.395,24.395
Provincial,Pontevedra,2026-01-18T05:00:00Z,1,64.51,64.51
Provincial,Pontevedra,2026-01-18T06:00:00Z,8,19.895,1.615
Provincial,Pontevedra,2026-01-18T07:00:00Z,7,17.315714285714286,13.31
Provincial,Pontevedra,2026-01-18T08:00:00Z,4,37.5775,32.92
Provincial,Pontevedra,2026-01-18T09:00:00Z,5,20.692,13.26
Provincial,Pontevedra,2026-01-18T10:00:00Z,6,44.38833333333333,54.345
Provincial,Pontevedra,2026-01-18T11:00:00Z,22,16.09590909090909,5.77
Provincial,Pontevedra,2026-01-18T12:00:00Z,14,5.87,1.5
Provincial,Pontevedra,2026-01-18T16:00:00Z,1,28.48,28.48
Provincial,Pontevedra,2026-01-18T17:00:00Z,5,7.522,7.93
Provincial,Salamanca,2026-01-17T10:00:00Z,1,35.54,35.54
Provincial,Salamanca,2026-01-17T11:00:00Z,1,10.3,10.3
Provincial,Salamanca,2026-01-17T12:00:00Z,2,58.67,58.67
Provincial,Salamanca,2026-01-17T13:00:00Z,4,9.8875,8.295
Provincial,Salamanca,2026-01-17T19:00:00Z,1,62.69,62.69
Provincial,Salamanca,2026-01-17T20:00:00Z,7,17.564285714285713,1.21
Provincial,Salamanca,2026-01-17T21:00:00Z,3,0.74,0.36
Provincial,Salamanca,2026-01-17T22:00:00Z,4,16.7575,15.41
Provincial,Salamanca,2026-01-18T00:00:00Z,3,11.833333333333332,0.82
Provincial,Salamanca,2026-01-18T01:00:00Z,1,1.62,1.62
Provincial,Salamanca,2026-01-18T04:00:00Z,2,34.275,34.275
Provincial,Salamanca,2026-01-18T05:00:00Z,1,66.41,66.41
Provincial,Salamanca,2026-01-18T10:00:00Z,9,8.195555555555556,1.61
Provincial,Salamanca,2026-01-18T11:00:00Z,2,17.175,17.175
Provincial,Salamanca,2026-01-18T12:00:00Z,4,9.4375,3.02
Provincial,Salamanca,2026-01-18T16:00:00Z,1,15.68,15.68
Provincial,Salamanca,2026-01-18T17:00:00Z,2,2.3850000000000002,2.3850000000000002
Provincial,Santa Cruz de Tenerife,2026-01-17T10:00:00Z,5,29.486,28.74
Provincial,Santa Cruz de Tenerife,2026-01-17T11:00:00Z,10,17.011,19.310000000000002
Provincial,Santa Cruz de Tenerife,2026-01-17T12:00:00Z,6,22.775,16.645
Provincial,Santa Cruz de Tenerife,2026-01-17T13:00:00Z,8,14.6625,10.76
Provincial,Santa Cruz de Tenerife,2026-01-17T19:00:00Z,4,40.665,45.24
Provincial,Santa Cruz de Tenerife,2026-01-17T20:00:00Z,12,16.868333333333332,17.205
Provincial,Santa Cruz de Tenerife,2026-01-17T21:00:00Z,11,32.331818181818186,13.46
Provincial,Santa Cruz de Tenerife,2026-01-17T22:00:00Z,9,11.061111111111112,9.17
Provincial,Santa Cruz de Tenerife,2026-01-17T23:00:00Z,8,12.2075,9.094999999999999
Provincial,Santa Cruz de Tenerife,2026-01-18T01:00:00Z,3,12.389999999999999,3.17
Provincial,Santa Cruz de Tenerife,2026-01-18T02:00:00Z,1,1.21,1.21
Provincial,Santa Cruz de Tenerife,2026-01-18T03:00:00Z,1,7.72,7.72
Provincial,Santa Cruz de Tenerife,2026-01-18T06:00:00Z,3,4.546666666666667,3.01
Provincial,Santa Cruz de Tenerife,2026-01-18T07:00:00Z,5,27.338,9.69
Provincial,Santa Cruz de Tenerife,2026-01-18T08:00:00Z,11,33.985454545454544,21.54
Provincial,Santa Cruz de Tenerife,2026-01-18T09:00:00Z,12,12.97,6.415
Provincial,Santa Cruz de Tenerife,2026-01-18T10:00:00Z,12,19.414166666666667,25.744999999999997
Provincial,Santa Cruz de Tenerife,2026-01-18T11:00:00Z,21,25.386666666666667,17.51
Provincial,Santa Cruz de Tenerife,2026-01-18T12:00:00Z,16,13.33625,6.74
Provincial,Santa Cruz de Tenerife,2026-01-18T16:00:00Z,2,17.665,17.665
Provincial,Santa Cruz de Tenerife,2026-01-18T17:00:00Z,4,4.32,2.045
Provincial,Segovia,2026-01-17T10:00:00Z,2,39.31,39.31
Provincial,Segovia,2026-01-17T11:00:00Z,5,15.608,13.99
Provincial,Segovia,2026-01-17T13:00:00Z,4,16.8875,19.994999999999997
Provincial,Segovia,2026-01-17T20:00:00Z,1,35.34,35.34
Provincial,Segovia,2026-01-17T22:00:00Z,3,6.363333333333333,5.09
Provincial,Segovia,2026-01-18T02:00:00Z,1,8.21,8.21
Provincial,Segovia,2026-01-18T03:00:00Z,1,1.79,1.79
Provincial,Segovia,2026-01-18T04:00:00Z,2,31.395,31.395
Provincial,Segovia,2026-01-18T05:00:00Z,1,44.17,44.17
Provincial,Segovia,2026-01-18T06:00:00Z,1,0.81,0.81
Provincial,Segovia,2026-01-18T07:00:00Z,3,6.62,3.09
Provincial,Segovia,2026-01-18T08:00:00Z,10,3.507,1.325
Provincial,Segovia,2026-01-18T09:00:00Z,5,8.192,4.06
Provincial,Segovia,2026-01-18T10:00:00Z,15,7.032,1.91
Provincial,Segovia,2026-01-18T11:00:00Z,16,16.855625,4.625
Provincial,Segovia,2026-01-18T12:00:00Z,10,8.476,6.86
Provincial,Segovia,2026-01-18T16:00:00Z,1,38.46,38.46
Provincial,Segovia,2026-01-18T17:00:00Z,1,1.91,1.91
Provincial,Sevilla,2026-01-17T10:00:00Z,4,34.5475,35.61
Provincial,Sevilla,2026-01-17T11:00:00Z,10,16.892,14.27
Provincial,Sevilla,2026-01-17T12:00:00Z,8,24.650000000000002,9.165000000000001
Provincial,Sevilla,2026-01-17T13:00:00Z,13,11.096923076923078,9.62
Provincial,Sevilla,2026-01-17T19:00:00Z,3,36.22,21.27
Provincial,Sevilla,2026-01-17T20:00:00Z,6,14.081666666666667,13.785
Provincial,Sevilla,2026-01-17T21:00:00Z,11,17.896363636363635,1.86
Provincial,Sevilla,2026-01-17T22:00:00Z,9,17.52777777777778,7.92
Provincial,Sevilla,2026-01-17T23:00:00Z,24,14.629166666666666,6.355
Provincial,Sevilla,2026-01-18T00:00:00Z,7,28.531428571428574,6.79
Provincial,Sevilla,2026-01-18T01:00:00Z,2,8.22,8.22
Provincial,Sevilla,2026-01-18T02:00:00Z,3,22.376666666666665,5.46
Provincial,Sevilla,2026-01-18T03:00:00Z,8,37.3725,37.644999999999996
Provincial,Sevilla,2026-01-18T04:00:00Z,6,19.965,17.665
Provincial,Sevilla,2026-01-18T05:00:00Z,1,62.17,62.17
Provincial,Sevilla,2026-01-18T06:00:00Z,3,36.836666666666666,32.74
Provincial,Sevilla,2026-01-18T07:00:00Z,13,17.290769230769232,11.16
Provincial,Sevilla,2026-01-18T08:00:00Z,7,20.178571428571427,10.29
Provincial,Sevilla,2026-01-18T09:00:00Z,14,22.835714285714285,12.27
Provincial,Sevilla,2026-01-18T10:00:00Z,22,15.144545454545455,13.71
Provincial,Sevilla,2026-01-18T11:00:00Z,24,21.199166666666667,29.835
Provincial,Sevilla,2026-01-18T12:00:00Z,24,8.166666666666666,3.04
Provincial,Sevilla,2026-01-18T16:00:00Z,2,42.11,42.11
Provincial,Sevilla,2026-01-18T17:00:00Z,4,3.1375,2.68
Provincial,Soria,2026-01-17T11:00:00Z,2,1.645,1.645
Provincial,Soria,2026-01-17T13:00:00Z,1,0.82,0.82
Provincial,Soria,2026-01-17T20:00:00Z,4,6.31,5.09
Provincial,Soria,2026-01-17T21:00:00Z,5,4.28,3.17
Provincial,Soria,2026-01-17T23:00:00Z,1,1.56,1.56
Provincial,Soria,2026-01-18T00:00:00Z,1,54.42,54.42
Provincial,Soria,2026-01-18T07:00:00Z,1,43.68,43.68
Provincial,Soria,2026-01-18T08:00:00Z,1,27.59,27.59
Provincial,Soria,2026-01-18T09:00:00Z,1,61.34,61.34
Provincial,Soria,2026-01-18T10:00:00Z,3,15.096666666666666,1.71
Provincial,Soria,2026-01-18T12:00:00Z,5,3.776,1.54
Provincial,Soria,2026-01-18T16:00:00Z,1,53.01,53.01
Provincial,Tarragona,2026-01-17T10:00:00Z,2,49.92,49.92
Provincial,Tarragona,2026-01-17T11:00:00Z,2,27.72,27.72
Provincial,Tarragona,2026-01-17T12:00:00Z,5,38.122,41.3
Provincial,Tarragona,2026-01-17T13:00:00Z,1,17.02,17.02
Provincial,Tarragona,2026-01-17T19:00:00Z,1,49.87,49.87
Provincial,Tarragona,2026-01-17T20:00:00Z,1,35.42,35.42
Provincial,Tarragona,2026-01-17T21:00:00Z,3,33.69,33.64
Provincial,Tarragona,2026-01-17T23:00:00Z,1,66.44,66.44
Provincial,Tarragona,2026-01-18T00:00:00Z,1,57.66,57.66
Provincial,Tarragona,2026-01-18T01:00:00Z,2,33.695,33.695
Provincial,Tarragona,2026-01-18T02:00:00Z,1,5.34,5.34
Provincial,Tarragona,2026-01-18T03:00:00Z,2,36.84,36.84
Provincial,Tarragona,2026-01-18T04:00:00Z,1,3.22,3.22
Provincial,Tarragona,2026-01-18T05:00:00Z,2,26.515,26.515
Provincial,Tarragona,2026-01-18T06:00:00Z,2,40.71,40.71
Provincial,Tarragona,2026-01-18T07:00:00Z,3,44.46,63.34
Provincial,Tarragona,2026-01-18T08:00:00Z,4,44.11,54.285
Provincial,Tarragona,2026-01-18T10:00:00Z,2,35.985,35.985
Provincial,Tarragona,2026-01-18T11:00:00Z,4,32.2125,29.5
Provincial,Tarragona,2026-01-18T12:00:00Z,1,28.66,28.66
Provincial,Tarragona,2026-01-18T16:00:00Z,1,48.86,48.86
Provincial,Tarragona,2026-01-18T17:00:00Z,1,2.53,2.53
Provincial,Teruel,2026-01-17T10:00:00Z,1,47.95,47.95
Provincial,Teruel,2026-01-17T11:00:00Z,3,12.983333333333333,11.17
Provincial,Teruel,2026-01-17T13:00:00Z,2,6.085,6.085
Provincial,Teruel,2026-01-17T19:00:00Z,1,33.91,33.91
Provincial,Teruel,2026-01-17T20:00:00Z,1,13.49,13.49
Provincial,Teruel,2026-01-17T23:00:00Z,1,0.47,0.47
Provincial,Teruel,2026-01-18T00:00:00Z,9,5.711111111111111,1.27
Provincial,Teruel,2026-01-18T07:00:00Z,1,17.31,17.31
Provincial,Teruel,2026-01-18T08:00:00Z,3,0.52,0.49
Provincial,Teruel,2026-01-18T09:00:00Z,6,4.876666666666667,1.6099999999999999
Provincial,Teruel,2026-01-18T10:00:00Z,3,10.426666666666666,8.64
Provincial,Teruel,2026-01-18T11:00:00Z,1,9.81,9.81
Provincial,Teruel,2026-01-18T12:00:00Z,3,15.190000000000001,14.88
Provincial,Toledo,2026-01-17T10:00:00Z,5,36.25,30.67
Provincial,Toledo,2026-01-17T11:00:00Z,15,24.419999999999998,21.87
Provincial,Toledo,2026-01-17T12:00:00Z,6,28.465,29.885
Provincial,Toledo,2026-01-17T13:00:00Z,6,20.095,22.03
Provincial,Toledo,2026-01-17T19:00:00Z,7,37.72714285714286,24.34
Provincial,Toledo,2026-01-17T20:00:00Z,19,29.076315789473686,17.71
Provincial,Toledo,2026-01-17T21:00:00Z,32,10.9275,10.48
Provincial,Toledo,2026-01-17T22:00:00Z,25,14.9336,8.81
Provincial,Toledo,2026-01-17T23:00:00Z,14,24.39857142857143,11.74
Provincial,Toledo,2026-01-18T00:00:00Z,19,25.017894736842106,12.06
Provincial,Toledo,2026-01-18T01:00:00Z,18,18.002777777777776,7.0649999999999995
Provincial,Toledo,2026-01-18T02:00:00Z,2,35.435,35.435
Provincial,Toledo,2026-01-18T03:00:00Z,3,7.59,9.27
Provincial,Toledo,2026-01-18T04:00:00Z,10,5.632,5.03
Provincial,Toledo,2026-01-18T05:00:00Z,7,18.56857142857143,4.54
Provincial,Toledo,2026-01-18T06:00:00Z,10,14.01,4.140000000000001
Provincial,Toledo,2026-01-18T07:00:00Z,7,20.46,20.54
Provincial,Toledo,2026-01-18T08:00:00Z,7,47.215714285714284,63.24
Provincial,Toledo,2026-01-18T09:00:00Z,12,13.6225,12.415
Provincial,Toledo,2026-01-18T10:00:00Z,19,26.650526315789474,24.13
Provincial,Toledo,2026-01-18T11:00:00Z,23,26.651304347826088,29.64
Provincial,Toledo,2026-01-18T12:00:00Z,24,8.922916666666667,3.025
Provincial,Toledo,2026-01-18T16:00:00Z,2,27.09,27.09
Provincial,Toledo,2026-01-18T17:00:00Z,3,9.033333333333333,8.73
Provincial,Valladolid,2026-01-17T10:00:00Z,1,19.37,19.37
Provincial,Valladolid,2026-01-17T11:00:00Z,3,4.576666666666667,5.54
Provincial,Valladolid,2026-01-17T12:00:00Z,2,13.969999999999999,13.969999999999999
Provincial,Valladolid,2026-01-17T13:00:00Z,4,16.0525,16.31
Provincial,Valladolid,2026-01-17T19:00:00Z,2,66.405,66.405
Provincial,Valladolid,2026-01-17T20:00:00Z,10,10.334,2.38
Provincial,Valladolid,2026-01-17T21:00:00Z,16,7.970625,1.615
Provincial,Valladolid,2026-01-17T22:00:00Z,2,14.875,14.875
Provincial,Valladolid,2026-01-18T00:00:00Z,1,41.46,41.46
Provincial,Valladolid,2026-01-18T01:00:00Z,1,35.17,35.17
Provincial,Valladolid,2026-01-18T02:00:00Z,1,58.76,58.76
Provincial,Valladolid,2026-01-18T03:00:00Z,1,7.29,7.29
Provincial,Valladolid,2026-01-18T07:00:00Z,4,1.135,1.12
Provincial,Valladolid,2026-01-18T08:00:00Z,8,7.83375,1.35
Provincial,Valladolid,2026-01-18T09:00:00Z,9,4.478888888888889,1.64
Provincial,Valladolid,2026-01-18T10:00:00Z,10,6.3229999999999995,2.225
Provincial,Valladolid,2026-01-18T11:00:00Z,16,6.359375,1.895
Provincial,Valladolid,2026-01-18T12:00:00Z,20,7.257499999999999,1.5
Provincial,Valladolid,2026-01-18T16:00:00Z,1,24.34,24.34
Provincial,Valladolid,2026-01-18T17:00:00Z,5,7.0120000000000005,7.23
Provincial,València/Valencia,2026-01-17T10:00:00Z,6,32.843333333333334,26.445
Provincial,València/Valencia,2026-01-17T11:00:00Z,21,15.769047619047619,13.42
Provincial,València/Valencia,2026-01-17T12:00:00Z,10,31.256,31.755000000000003
Provincial,València/Valencia,2026-01-17T13:00:00Z,14,16.082142857142856,20.715
Provincial,València/Valencia,2026-01-17T19:00:00Z,4,45.9525,50.53
Provincial,València/Valencia,2026-01-17T20:00:00Z,18,22.96666666666667,16.715
Provincial,València/Valencia,2026-01-17T21:00:00Z,13,25.75076923076923,14.44
Provincial,València/Valencia,2026-01-17T22:00:00Z,15,17.605333333333334,8.81
Provincial,València/Valencia,2026-01-17T23:00:00Z,17,14.338235294117647,6.62
Provincial,València/Valencia,2026-01-18T00:00:00Z,7,21.56,11.91
Provincial,València/Valencia,2026-01-18T01:00:00Z,5,13.462,8.22
Provincial,València/Valencia,2026-01-18T02:00:00Z,4,34.0075,34.035
Provincial,València/Valencia,2026-01-18T03:00:00Z,8,15.18375,10.05
Provincial,València/Valencia,2026-01-18T04:00:00Z,9,14.276666666666666,10.21
Provincial,València/Valencia,2026-01-18T05:00:00Z,2,49.125,49.125
Provincial,València/Valencia,2026-01-18T06:00:00Z,8,13.92625,5.98
Provincial,València/Valencia,2026-01-18T07:00:00Z,13,24.2,12.88
Provincial,València/Valencia,2026-01-18T08:00:00Z,15,15.318,1.58
Provincial,València/Valencia,2026-01-18T09:00:00Z,16,13.503125,3.52
Provincial,València/Valencia,2026-01-18T10:00:00Z,21,24.95904761904762,25.73
Provincial,València/Valencia,2026-01-18T11:00:00Z,18,17.183888888888887,8.38
Provincial,València/Valencia,2026-01-18T12:00:00Z,31,10.660322580645161,4.73
Provincial,València/Valencia,2026-01-18T16:00:00Z,3,22.39666666666667,23.19
Provincial,València/Valencia,2026-01-18T17:00:00Z,2,2.215,2.215
Provincial,Zamora,2026-01-17T10:00:00Z,2,18.005,18.005
Provincial,Zamora,2026-01-17T11:00:00Z,2,31.68,31.68
Provincial,Zamora,2026-01-17T12:00:00Z,1,38.77,38.77
Provincial,Zamora,2026-01-17T13:00:00Z,2,6.705,6.705
Provincial,Zamora,2026-01-17T19:00:00Z,1,63.97,63.97
Provincial,Zamora,2026-01-17T20:00:00Z,4,0.595,0.575
Provincial,Zamora,2026-01-17T21:00:00Z,5,17.07,1.31
Provincial,Zamora,2026-01-17T22:00:00Z,1,1.32,1.32
Provincial,Zamora,2026-01-18T00:00:00Z,1,54.54,54.54
Provincial,Zamora,2026-01-18T02:00:00Z,1,62.72,62.72
Provincial,Zamora,2026-01-18T07:00:00Z,6,1.355,1.4849999999999999
Provincial,Zamora,2026-01-18T08:00:00Z,7,0.9157142857142857,0.84
Provincial,Zamora,2026-01-18T09:00:00Z,1,0.16,0.16
Provincial,Zamora,2026-01-18T10:00:00Z,3,15.656666666666666,0.93
Provincial,Zamora,2026-01-18T11:00:00Z,6,11.768333333333334,1.3599999999999999
Provincial,Zamora,2026-01-18T12:00:00Z,2,16.265,16.265
Provincial,Zamora,2026-01-18T16:00:00Z,1,38.78,38.78
Provincial,Zamora,2026-01-18T17:00:00Z,1,3.03,3.03
Provincial,Zaragoza,2026-01-17T10:00:00Z,1,54.6,54.6
Provincial,Zaragoza,2026-01-17T11:00:00Z,6,16.356666666666666,17.93
Provincial,Zaragoza,2026-01-17T12:00:00Z,4,37.4625,40.945
Provincial,Zaragoza,2026-01-17T13:00:00Z,8,16.82375,21.86
Provincial,Zaragoza,2026-01-17T19:00:00Z,3,35.026666666666664,20.14
Provincial,Zaragoza,2026-01-17T20:00:00Z,13,31.777692307692305,16.91
Provincial,Zaragoza,2026-01-17T21:00:00Z,15,18.651333333333334,9.44
Provincial,Zaragoza,2026-01-17T22:00:00Z,13,4.627692307692308,1.76
Provincial,Zaragoza,2026-01-17T23:00:00Z,13,7.799230769230769,1.01
Provincial,Zaragoza,2026-01-18T00:00:00Z,2,38.300000000000004,38.300000000000004
Provincial,Zaragoza,2026-01-18T01:00:00Z,2,13.274999999999999,13.274999999999999
Provincial,Zaragoza,2026-01-18T03:00:00Z,8,23.3975,6.5600000000000005
Provincial,Zaragoza,2026-01-18T04:00:00Z,1,68.22,68.22
Provincial,Zaragoza,2026-01-18T05:00:00Z,2,36.225,36.225
Provincial,Zaragoza,2026-01-18T06:00:00Z,4,7.2775,7.039999999999999
Provincial,Zaragoza,2026-01-18T07:00:00Z,4,25.4075,13.61
Provincial,Zaragoza,2026-01-18T08:00:00Z,14,17.138571428571428,10.66
Provincial,Zaragoza,2026-01-18T09:00:00Z,11,9.754545454545454,1.34
Provincial,Zaragoza,2026-01-18T10:00:00Z,2,7.055,7.055
Provincial,Zaragoza,2026-01-18T11:00:00Z,5,24.759999999999998,30.99
Provincial,Zaragoza,2026-01-18T12:00:00Z,7,17.45,11.98
Provincial,Zaragoza,2026-01-18T16:00:00Z,1,20.51,20.51
Provincial,Ávila,2026-01-17T10:00:00Z,1,65.15,65.15
Provincial,Ávila,2026-01-17T11:00:00Z,3,1.8033333333333335,2.02
Provincial,Ávila,2026-01-17T19:00:00Z,1,65.47,65.47
Provincial,Ávila,2026-01-17T20:00:00Z,9,1.882222222222222,1.47
Provincial,Ávila,2026-01-17T21:00:00Z,3,20.563333333333333,0.51
Provincial,Ávila,2026-01-17T22:00:00Z,4,16.5275,0.94
Provincial,Ávila,2026-01-17T23:00:00Z,1,55.57,55.57
Provincial,Ávila,2026-01-18T03:00:00Z,4,5.945,3.19
Provincial,Ávila,2026-01-18T06:00:00Z,1,61.98,61.98
Provincial,Ávila,2026-01-18T07:00:00Z,1,16.79,16.79
Provincial,Ávila,2026-01-18T08:00:00Z,6,1.0333333333333334,1.3399999999999999
Provincial,Ávila,2026-01-18T09:00:00Z,3,23.520000000000003,1.64
Provincial,Ávila,2026-01-18T10:00:00Z,3,9.066666666666666,3.03
Provincial,Ávila,2026-01-18T11:00:00Z,5,12.046000000000001,0.91
Provincial,Ávila,2026-01-18T12:00:00Z,4,1.505,1.565
Provincial,Ávila,2026-01-18T16:00:00Z,1,29.88,29.88
Provincial,Ávila,2026-01-18T17:00:00Z,1,3.28,3.28
